cell_id,x,y,z,phi0
1424,0.692899,0.972398,0.614922,0.00325272
1425,0.444795,0.271664,0.545997,0.104527
1426,0.700113,0.091882,0.345485,0.347417
1427,0.40218,0.143817,0.482074,0.739788
1428,0.973065,0.323508,0.125534,0.0706005
1429,0.359227,0.489054,0.0299602,0.0269556
1430,0.583296,0.175779,0.322265,0.501366
1431,0.689835,0.601935,0.194418,0.0212179
1432,0.689835,0.601935,0.237034,0.0258106
1433,0.949341,0.630729,0.0534113,0.080418
1434,0.92637,0.86447,0.0523713,0.0102027
1435,0.338256,0.250356,0.567305,0.501188
1436,0.167261,0.657052,0.412336,0.0399093
1437,0.800474,0.972398,0.15113,0.00250107
1438,0.840072,0.972398,0.150258,0.00246669
1439,0.073243,0.525323,0.329142,0.106448
1440,0.828336,0.868283,0.141148,0.00555391
1441,0.849644,0.633897,0.268995,0.0496155
1442,0.973065,0.657189,0.121608,0.0755482
1443,0.666272,0.944795,0.616475,0.00362532
1444,0.328181,0.740727,0.0898805,0.0067561
1445,0.343315,0.82828,0.0898805,0.00473414
1446,0.698261,0.972398,0.292634,0.00286952
1447,0.483703,0.648954,0.604901,0.0117679
1448,0.406789,0.578901,0.480223,0.0194614
1449,0.362136,0.501416,0.562608,0.0250268
1450,0.246711,0.590235,0.0599203,0.0325132
1451,0.466103,0.655205,0.162456,0.00889336
1452,0.450128,0.972398,0.077916,0.00249842
1453,0.668527,0.815013,0.279649,0.00542843
1454,0.339688,0.948986,0.0769804,0.00279447
1455,0.973065,0.71891,0.148465,0.0424358
1456,0.519373,0.474088,0.194418,0.016195
1457,0.849644,0.761744,0.22638,0.0182622
1458,0.365811,0.551228,0.604284,0.0210381
1459,0.062589,0.368773,0.677138,0.172084
1460,0.0312945,0.374493,0.852183,0.134243
1461,0.0312945,0.461384,0.769478,0.145748
1462,0.658509,0.944795,0.346125,0.00334324
1463,0.167794,0.527358,0.780383,0.103368
1464,0.199755,0.388857,0.833652,0.231142
1465,0.325691,0.450231,0.97173,0.0426252
1466,0.167794,0.846975,0.865614,0.00717878
1467,0.15714,0.367549,0.684498,0.217322
1468,0.385478,0.76822,0.943461,0.0055938
1469,0.341358,0.917193,0.663856,0.00409017
1470,0.0312945,0.567355,0.892316,0.0871602
1471,0.0783751,0.553658,0.97173,0.0952226
1472,0.655151,0.972398,0.324333,0.00306898
1473,0.125909,0.854394,0.943461,0.00778459
1474,0.146486,0.527358,0.844306,0.0958146
1475,0.860152,0.52904,0.0705742,0.0868539
1476,0.404069,0.467786,0.915191,0.0317658
1477,0.606832,0.442893,0.915191,0.0299308
1478,0.775066,0.324934,0.66319,0.333014
1479,0.712004,0.141919,0.97173,0.27355
1480,0.883234,0.547237,0.100534,0.0852541
1481,0.385478,0.0612547,0.766886,0.643999
1482,0.59395,0.591281,0.865614,0.0124292
1483,0.860152,0.571656,0.0705742,0.0842473
1484,0.854363,0.091882,0.867806,0.0540533
1485,0.683658,0.244803,0.747463,0.440868
1486,0.444795,0.676512,0.503381,0.00977197
1487,0.792524,0.267865,0.97173,0.224562
1488,0.491578,0.220299,0.97173,0.13735
1489,0.167438,0.0258277,0.974652,0.0197275
1490,0.0736981,0.1138,0.951396,0.0182019
1491,0.135832,0.239702,0.833652,0.204278
1492,0.0938836,0.408711,0.780122,0.171744
1493,0.0312945,0.151797,0.79914,0.0156863
1494,0.0938836,0.230459,0.827972,0.10405
1495,0.977074,0.832009,0.977098,0.0182053
1496,0.406789,0.642825,0.522839,0.0136265
1497,0.983665,0.648971,0.959428,0.063214
1498,0.829609,0.973922,0.973922,0.00286285
1499,0.886269,0.883655,0.97173,0.00667914
1500,0.297113,0.944795,0.171445,0.00309615
1501,0.231184,0.763591,0.412336,0.00751062
1502,0.25157,0.917193,0.52879,0.00405246
1503,0.324175,0.126202,0.0299602,0.297458
1504,0.615258,0.825667,0.268995,0.0056902
1505,0.95033,0.684172,0.0542667,0.0538589
1506,0.352011,0.944795,0.242776,0.0034405
1507,0.711143,0.75109,0.258341,0.0107496
1508,0.628245,0.52757,0.165827,0.0294617
1509,0.359564,0.69782,0.22638,0.00911319
1510,0.327602,0.75109,0.130495,0.00706735
1511,0.646216,0.479272,0.0299602,0.0312182
1512,0.49618,0.552498,0.0299602,0.0100377
1513,0.514107,0.586741,0.0599203,0.00997041
1514,0.0938836,0.166195,0.18355,0.0439651
1515,0.15714,0.623243,0.85496,0.0438183
1516,0.324298,0.709575,0.97173,0.00878906
1517,0.0312945,0.873371,0.554808,0.0124516
1518,0.0312945,0.522325,0.448586,0.130964
1519,0.15714,0.75109,0.258341,0.0349723
1520,0.327842,0.972398,0.123912,0.00263625
1521,0.218351,0.618754,0.0299602,0.0303264
1522,0.188569,0.742283,0.412336,0.0213068
1523,0.135832,0.410165,0.450112,0.232885
1524,0.522861,0.754775,0.0898805,0.00621796
1525,0.366125,0.839172,0.459474,0.00534498
1526,0.151592,0.839405,0.0299602,0.00493447
1527,0.0551943,0.581167,0.0534113,0.082195
1528,0.908541,0.433723,0.319486,0.222848
1529,0.423487,0.783052,0.652536,0.00682356
1530,0.807028,0.655205,0.183764,0.0360565
1531,0.668527,0.197087,0.215726,0.419981
1532,0.625912,0.282318,0.36488,0.280561
1533,0.849644,0.463434,0.759075,0.15258
1534,0.389551,0.39741,0.401028,0.050099
1535,0.262894,0.091882,0.42293,0.209638
1536,0.0938836,0.489114,0.421351,0.149635
1537,0.380872,0.868283,0.41815,0.00474782
1538,0.160533,0.091882,0.187946,0.0580217
1539,0.423487,0.783052,0.439458,0.00700531
1540,0.689835,0.431473,0.876268,0.0827383
1541,0.359564,0.868283,0.162456,0.00463397
1542,0.515995,0.944795,0.445677,0.00367958
1543,0.0312945,0.918884,0.217012,0.0139907
1544,0.311556,0.766962,0.319033,0.00800787
1545,0.444795,0.783052,0.482074,0.00697801
1546,0.519017,0.537324,0.943461,0.0118968
1547,0.750019,0.831717,0.915191,0.00616111
1548,0.666272,0.0612547,0.616475,0.517046
1549,0.279625,0.0239252,0.0231207,0.0730909
1550,0.83899,0.26101,0.407496,0.371315
1551,0.326693,0.268498,0.487325,0.434914
1552,0.686084,0.339541,0.624563,0.190368
1553,0.311907,0.078089,0.0530808,0.225619
1554,0.519373,0.197087,0.66319,0.295404
1555,0.423487,0.292972,0.801691,0.0518703
1556,0.327907,0.091882,0.356401,0.507512
1557,0.274333,0.143817,0.673844,0.356369
1558,0.339726,0.0541638,0.0769804,0.25394
1559,0.313737,0.555057,0.0299602,0.0223912
1560,0.231717,0.463434,0.41815,0.169959
1561,0.576455,0.236009,0.582985,0.31349
1562,0.122236,0.773351,0.0299602,0.0238811
1563,0.0544117,0.765789,0.0766778,0.0288762
1564,0.241938,0.763916,0.0898805,0.00609815
1565,0.363879,0.0847912,0.0838199,0.591633
1566,0.073243,0.567939,0.307834,0.0927953
1567,0.0857062,0.739317,0.0842268,0.0311144
1568,0.149728,0.523603,0.67393,0.0960563
1569,0.221063,0.644551,0.194418,0.0534053
1570,0.062589,0.473492,0.748431,0.155194
1571,0.126497,0.260723,0.489726,0.187045
1572,0.0340495,0.271281,0.345154,0.0957995
1573,0.922718,0.944795,0.347015,0.00430548
1574,0.0938836,0.230118,0.162242,0.115961
1575,0.385478,0.944795,0.766886,0.00318047
1576,0.253025,0.143817,0.162456,0.246819
1577,0.873284,0.917193,0.470939,0.00764044
1578,0.919195,0.850966,0.660833,0.0139342
1579,0.64722,0.793705,0.833652,0.00625916
1580,0.973065,0.522325,0.448586,0.140328
1581,0.94613,0.854394,0.12324,0.0134889
1582,0.973065,0.694396,0.456895,0.056646
1583,0.935476,0.571896,0.145349,0.0999055
1584,0.977266,0.720142,0.0243065,0.0481418
1585,0.849644,0.69782,0.716459,0.0299249
1586,0.919195,0.48552,0.602819,0.140108
1587,0.306295,0.282318,0.151802,0.291866
1588,0.753759,0.516704,0.791037,0.0504888
1589,0.873434,0.944795,0.686815,0.0045739
1590,0.817682,0.687166,0.514035,0.0346993
1591,0.692748,0.61556,0.97173,0.014034
1592,0.64722,0.45278,0.833652,0.0476414
1593,0.764413,0.846975,0.60992,0.00740581
1594,0.877989,0.944795,0.246089,0.00445631
1595,0.606832,0.485509,0.915191,0.0316706
1596,0.338256,0.868283,0.396842,0.00436987
1597,0.870952,0.655205,0.141148,0.0387349
1598,0.604604,0.239702,0.833652,0.251554
1599,0.973065,0.706591,0.214168,0.0566246
1600,0.919195,0.226663,0.34352,0.0800391
1601,0.628245,0.484954,0.272366,0.0413972
1602,0.764413,0.676512,0.162456,0.0169894
1603,0.92924,0.0509621,0.112381,0.0180032
1604,0.851231,0.154099,0.0898805,0.080869
1605,0.917164,0.348411,0.0599203,0.157332
1606,0.897887,0.486993,0.180986,0.114366
1607,0.973065,0.787521,0.772837,0.0245808
1608,0.919195,0.831716,0.746035,0.0151277
1609,0.879669,0.85508,0.943461,0.00707537
1610,0.950139,0.810877,0.948828,0.0201793
1611,0.78572,0.69782,0.141148,0.0155469
1612,0.831636,0.684186,0.0898805,0.0160988
1613,0.261448,0.654654,0.0599203,0.015341
1614,0.94613,0.336712,0.368901,0.1468
1615,0.870952,0.186433,0.439458,0.101353
1616,0.775066,0.239702,0.514035,0.356444
1617,0.764413,0.143817,0.439458,0.200933
1618,0.721797,0.484742,0.759075,0.0531318
1619,0.74888,0.592099,0.495338,0.0468177
1620,0.949528,0.0546836,0.245168,0.018647
1621,0.920782,0.186883,0.082876,0.0640654
1622,0.919195,0.796751,0.343708,0.0198779
1623,0.689169,0.339355,0.0898805,0.192087
1624,0.849644,0.378203,0.22638,0.264322
1625,0.241938,0.678685,0.0898805,0.0174428
1626,0.753759,0.601935,0.279649,0.0297492
1627,0.711143,0.687166,0.343573,0.0149582
1628,0.94613,0.74154,0.318525,0.0320291
1629,0.780297,0.880736,0.0299602,0.00396154
1630,0.764413,0.846975,0.141148,0.0056551
1631,0.979665,0.979036,0.0690767,0.00482789
1632,0.735832,0.0612547,0.423933,0.259813
1633,0.881606,0.239702,0.343573,0.106789
1634,0.743105,0.165125,0.268995,0.39149
1635,0.919195,0.316435,0.247036,0.172141
1636,0.94613,0.348387,0.131569,0.149273
1637,0.854988,0.0612547,0.293021,0.0364541
1638,0.753759,0.75109,0.85496,0.0125064
1639,0.856681,0.944795,0.267397,0.00390424
1640,0.588441,0.944795,0.673366,0.00351635
1641,0.370218,0.495396,0.428804,0.0287396
1642,0.881434,0.215932,0.97173,0.0814198
1643,0.146486,0.165125,0.737767,0.0502005
1644,0.925111,0.506081,0.511531,0.123533
1645,0.790865,0.0612547,0.240013,0.0729487
1646,0.870952,0.229048,0.41815,0.120279
1647,0.743105,0.143817,0.844306,0.244799
1648,0.888805,0.076163,0.951396,0.030355
1649,0.973065,0.232421,0.661198,0.0399129
1650,0.800476,0.151797,0.97173,0.129106
1651,0.673005,0.31938,0.715501,0.191732
1652,0.378897,0.34414,0.518221,0.0878662
1653,0.13533,0.367322,0.339161,0.24336
1654,0.508719,0.50605,0.141148,0.014557
1655,0.935476,0.450283,0.185923,0.176645
1656,0.587773,0.234149,0.672885,0.325772
1657,0.615873,0.091882,0.679557,0.904142
1658,0.59395,0.143817,0.524689,0.859605
1659,0.326403,0.091882,0.752133,0.405922
1660,0.27855,0.0612547,0.513326,0.189855
1661,0.92264,0.166065,0.919971,0.0478179
1662,0.231717,0.165125,0.439458,0.300959
1663,0.92924,0.113048,0.951396,0.0244196
1664,0.700489,0.143817,0.588613,0.548402
1665,0.146486,0.143817,0.503381,0.0618097
1666,0.519373,0.282318,0.151802,0.0474783
1667,0.062589,0.245535,0.515342,0.10112
1668,0.469221,0.336154,0.943461,0.0252027
1669,0.13965,0.245676,0.0599203,0.184041
1670,0.0861474,0.0856561,0.403308,0.0237134
1671,0.450213,0.313601,0.97173,0.0568965
1672,0.487411,0.143817,0.268995,0.704377
1673,0.860298,0.793705,0.684498,0.0120524
1674,0.246362,0.944795,0.6234,0.00350351
1675,0.617185,0.972398,0.533573,0.00312777
1676,0.420408,0.944795,0.355964,0.00338619
1677,0.763834,0.765654,0.915191,0.00941679
1678,0.104537,0.835213,0.517813,0.0136529
1679,0.253025,0.761744,0.695152,0.0144029
1680,0.775066,0.836321,0.343573,0.00822801
1681,0.743105,0.804359,0.332919,0.00898625
1682,0.949528,0.944232,0.294088,0.00732721
1683,0.711143,0.580627,0.151802,0.0227674
1684,0.713502,0.944795,0.169398,0.00280921
1685,0.420338,0.944795,0.131928,0.00306499
1686,0.588328,0.944795,0.131906,0.00294509
1687,0.341358,0.687165,0.915191,0.00982748
1688,0.423487,0.761744,0.865614,0.0063033
1689,0.231717,0.591281,0.780383,0.0525607
1690,0.260186,0.767368,0.943461,0.00698233
1691,0.926038,0.972398,0.217475,0.00407957
1692,0.854988,0.944795,0.293021,0.00429876
1693,0.973065,0.918884,0.217012,0.010923
1694,0.711143,0.772398,0.151802,0.00891112
1695,0.85159,0.917193,0.339312,0.00517174
1696,0.591064,0.746423,0.0898805,0.00621424
1697,0.679181,0.69782,0.396842,0.0154044
1698,0.743105,0.825667,0.482074,0.00737803
1699,0.59395,0.761744,0.695152,0.00918574
1700,0.83899,0.687166,0.577959,0.0378967
1701,0.775066,0.75109,0.705806,0.015739
1702,0.418123,0.35854,0.915191,0.0394388
1703,0.29101,0.86772,0.893884,0.00427073
1704,0.973065,0.88234,0.114244,0.0124903
1705,0.888417,0.957107,0.0203347,0.00328146
1706,0.679181,0.825667,0.396842,0.00538303
1707,0.881606,0.793705,0.556651,0.0174939
1708,0.83899,0.772398,0.258341,0.00962612
1709,0.949528,0.944232,0.245002,0.00595757
1710,0.399115,0.335988,0.943461,0.0702768
1711,0.66069,0.972398,0.774234,0.00260579
1712,0.615258,0.783052,0.737767,0.00710126
1713,0.611507,0.849767,0.943461,0.00445713
1714,0.387543,0.972398,0.808805,0.00263986
1715,0.711143,0.836321,0.684498,0.00584098
1716,0.352613,0.234443,0.0299602,0.357487
1717,0.565801,0.395817,0.465792,0.0573092
1718,0.352011,0.0612547,0.242776,0.474248
1719,0.284987,0.772398,0.194418,0.00702569
1720,0.444795,0.846975,0.247688,0.00556683
1721,0.439431,0.337233,0.915191,0.0382754
1722,0.420423,0.31468,0.943461,0.0980454
1723,0.406457,0.921384,0.0838199,0.00322098
1724,0.830282,0.917193,0.318004,0.00510653
1725,0.555147,0.299932,0.412523,0.163886
1726,0.572151,0.684962,0.0898805,0.00726671
1727,0.596718,0.185643,0.0898805,0.367881
1728,0.498065,0.367549,0.237034,0.0314053
1729,0.561988,0.431473,0.194418,0.0406821
1730,0.241586,0.091882,0.401623,0.179532
1731,0.189102,0.186433,0.268995,0.243253
1732,0.719577,0.149132,0.0299602,0.262806
1733,0.463978,0.896817,0.946424,0.00310087
1734,0.615258,0.165125,0.141148,0.53377
1735,0.488994,0.268219,0.0898805,0.0657578
1736,0.677715,0.0477576,0.0231172,0.15938
1737,0.686646,0.15708,0.0898805,0.287991
1738,0.40218,0.165125,0.141148,0.627622
1739,0.230262,0.594715,0.915191,0.0274084
1740,0.259896,0.579771,0.943461,0.02899
1741,0.54068,0.75109,0.727113,0.00900773
1742,0.327602,0.857629,0.66319,0.00516645
1743,0.497745,0.726356,0.943461,0.0066108
1744,0.274333,0.591281,0.844306,0.0264385
1745,0.406311,0.873213,0.914495,0.00334228
1746,0.87982,0.972398,0.317667,0.00412638
1747,0.876421,0.944795,0.342651,0.00451197
1748,0.665657,0.091882,0.568147,0.619837
1749,0.168001,0.0870824,0.918113,0.0432188
1750,0.92164,0.71343,0.919169,0.0271996
1751,0.274333,0.399511,0.865614,0.154217
1752,0.380872,0.207741,0.737767,0.504158
1753,0.062589,0.509057,0.820364,0.109389
1754,0.425787,0.249111,0.915191,0.177388
1755,0.94613,0.178531,0.793153,0.0380445
1756,0.559624,0.315687,0.635296,0.124154
1757,0.130786,0.0612547,0.683033,0.0296525
1758,0.135832,0.601935,0.535343,0.0692799
1759,0.501877,0.37451,0.572332,0.0357771
1760,0.476757,0.75109,0.85496,0.00652998
1761,0.657873,0.50605,0.865614,0.0441519
1762,0.97651,0.131615,0.956175,0.0202849
1763,0.348471,0.516766,0.943461,0.0291284
1764,0.55064,0.489534,0.943461,0.0144902
1765,0.444795,0.569973,0.22638,0.0134626
1766,0.561988,0.346241,0.151802,0.0313835
1767,0.615258,0.719128,0.503381,0.0104887
1768,0.210409,0.69782,0.780383,0.0224159
1769,0.487411,0.50605,0.865614,0.0143204
1770,0.280894,0.817865,0.459474,0.0064604
1771,0.126146,0.795026,0.557803,0.00998669
1772,0.189102,0.868283,0.41815,0.00486089
1773,0.97651,0.166836,0.97651,0.0210513
1774,0.334163,0.828519,0.619282,0.00578532
1775,0.13177,0.944795,0.487802,0.00404017
1776,0.444795,0.165125,0.503381,0.519823
1777,0.135832,0.580627,0.492727,0.101714
1778,0.062589,0.493162,0.451699,0.142493
1779,0.135832,0.431473,0.577959,0.207489
1780,0.662351,0.18088,0.662231,0.576447
1781,0.508719,0.229048,0.759075,0.231379
1782,0.338256,0.165125,0.439458,0.678532
1783,0.34891,0.367549,0.151802,0.106876
1784,0.653208,0.0612547,0.414705,0.654945
1785,0.672018,0.269451,0.49874,0.2665
1786,0.94613,0.134403,0.416084,0.0302896
1787,0.487411,0.292972,0.183764,0.0624166
1788,0.327602,0.26101,0.279649,0.43262
1789,0.175191,0.345412,0.276155,0.2649
1790,0.065344,0.247818,0.367114,0.0934402
1791,0.469146,0.0612547,0.244116,1.38157
1792,0.489319,0.0306273,0.405374,1.99231
1793,0.764413,0.868283,0.268995,0.00459078
1794,0.477637,0.0542568,0.0540164,1.27933
1795,0.146486,0.761744,0.737767,0.0198925
1796,0.575209,0.917193,0.616528,0.00428973
1797,0.0938836,0.777563,0.827712,0.0195622
1798,0.315998,0.709716,0.591221,0.0111229
1799,0.78572,0.846975,0.247688,0.00717996
1800,0.370218,0.559319,0.833652,0.0263713
1801,0.689835,0.729782,0.876268,0.00987777
1802,0.536973,0.6383,0.594247,0.017112
1803,0.572642,0.69782,0.822998,0.00929742
1804,0.749315,0.461335,0.97173,0.0851595
1805,0.879704,0.944795,0.853748,0.00426664
1806,0.444795,0.527358,0.865614,0.0187358
1807,0.83899,0.45278,0.66319,0.127947
1808,0.498065,0.623243,0.876268,0.00912117
1809,0.851804,0.688111,0.943461,0.0268962
1810,0.861326,0.660561,0.97173,0.0379807
1811,0.591603,0.944795,0.244022,0.00318814
1812,0.388752,0.972398,0.358139,0.00294716
1813,0.849644,0.846975,0.141148,0.00702998
1814,0.54068,0.836321,0.215726,0.00569484
1815,0.33363,0.745135,0.464313,0.00897435
1816,0.425777,0.917193,0.332344,0.00384343
1817,0.700489,0.335588,0.268995,0.224626
1818,0.881606,0.239702,0.85496,0.176457
1819,0.781978,0.0306273,0.923049,0.0444822
1820,0.662351,0.266111,0.747463,0.364249
1821,0.553208,0.0306273,0.516116,1.74557
1822,0.40218,0.229048,0.524689,0.457558
1823,0.887962,0.0455357,0.979665,0.0188709
1824,0.615258,0.143817,0.482074,0.820462
1825,0.864773,0.0252009,0.953588,0.0189141
1826,0.476757,0.687166,0.556651,0.00981183
1827,0.0938836,0.357789,0.54683,0.212477
1828,0.284987,0.197087,0.85496,0.388656
1829,0.498065,0.175779,0.322265,0.445554
1830,0.870952,0.868283,0.162456,0.00669422
1831,0.743105,0.846975,0.247688,0.00422646
1832,0.764413,0.825667,0.22638,0.00790717
1833,0.644762,0.438108,0.97173,0.0337239
1834,0.653187,0.416034,0.943461,0.0354008
1835,0.137204,0.753393,0.943461,0.0175759
1836,0.187647,0.573407,0.915191,0.060901
1837,0.15714,0.282318,0.85496,0.247903
1838,0.629151,0.421557,0.943461,0.0356384
1839,0.61847,0.972398,0.831784,0.00267941
1840,0.177408,0.870537,0.915191,0.00467003
1841,0.0780122,0.949794,0.765482,0.00711606
1842,0.0254187,0.791398,0.619545,0.0298115
1843,0.0312945,0.926092,0.65672,0.0115558
1844,0.135832,0.729782,0.279649,0.035116
1845,0.343517,0.692384,0.287072,0.009463
1846,0.975397,0.0240563,0.500364,0.0116721
1847,0.849644,0.143817,0.41815,0.108265
1848,0.679181,0.186433,0.247688,0.514342
1849,0.817682,0.793705,0.833652,0.00892984
1850,0.83899,0.815013,0.833652,0.00967576
1851,0.849644,0.846975,0.844306,0.00898429
1852,0.748273,0.610339,0.915191,0.0308259
1853,0.300369,0.694232,0.345181,0.00985633
1854,0.958701,0.0412989,0.0406695,0.0118201
1855,0.973065,0.131745,0.213433,0.0192107
1856,0.973065,0.149792,0.145636,0.0213401
1857,0.481996,0.158742,0.0898805,0.417241
1858,0.351995,0.0612547,0.130751,0.403407
1859,0.774916,0.0306273,0.880187,0.066121
1860,0.956763,0.0203347,0.889226,0.00875027
1861,0.78572,0.229048,0.759075,0.31268
1862,0.743105,0.420819,0.865614,0.157461
1863,0.0938836,0.690985,0.824171,0.0307346
1864,0.0209641,0.930923,0.979665,0.00873058
1865,0.144923,0.972398,0.824345,0.00383178
1866,0.0419283,0.958701,0.958701,0.0066095
1867,0.213099,0.972398,0.861233,0.00253292
1868,0.146486,0.676512,0.332919,0.0367073
1869,0.54068,0.729782,0.833652,0.0087871
1870,0.144923,0.825012,0.97173,0.00954707
1871,0.0732228,0.931099,0.930432,0.00708048
1872,0.0547456,0.581239,0.95545,0.0858815
1873,0.1561,0.917193,0.868536,0.00518751
1874,0.0567132,0.855072,0.634474,0.0142518
1875,0.551334,0.463434,0.460766,0.0383371
1876,0.221063,0.815013,0.386188,0.00615763
1877,0.249346,0.917193,0.310065,0.00375734
1878,0.0235583,0.0484577,0.347011,0.00962303
1879,0.0312945,0.151517,0.489033,0.0143508
1880,0.146486,0.825667,0.439458,0.0172032
1881,0.146486,0.868283,0.141148,0.00389865
1882,0.219103,0.972398,0.485008,0.00299768
1883,0.189102,0.868283,0.524689,0.0061091
1884,0.163938,0.414958,0.0898805,0.175774
1885,0.135832,0.793705,0.17311,0.0157023
1886,0.062589,0.719186,0.175426,0.0497493
1887,0.151264,0.793911,0.684306,0.013852
1888,0.161918,0.804565,0.609729,0.00985823
1889,0.0593321,0.338792,0.297628,0.142155
1890,0.0280375,0.406925,0.285397,0.147462
1891,0.0873038,0.271224,0.417435,0.145258
1892,0.0938836,0.75367,0.161496,0.0351445
1893,0.062589,0.624157,0.197572,0.0876542
1894,0.146486,0.783052,0.759075,0.0175673
1895,0.0312945,0.618285,0.148447,0.0789166
1896,0.163278,0.592959,0.0898805,0.0634089
1897,0.0938836,0.756256,0.84902,0.0227252
1898,0.246362,0.624734,0.943461,0.0246936
1899,0.062589,0.604138,0.798083,0.0837377
1900,0.178096,0.719186,0.943461,0.020303
1901,0.199755,0.623243,0.833652,0.0416966
1902,0.0938836,0.347487,0.760033,0.192242
1903,0.0312945,0.210728,0.774685,0.0300124
1904,0.187646,0.091882,0.592714,0.0624293
1905,0.062589,0.179395,0.479225,0.0373359
1906,0.0470169,0.650718,0.0234511,0.056259
1907,0.95273,0.887353,0.0733354,0.00931878
1908,0.953306,0.864294,0.0224111,0.0102434
1909,0.284987,0.75109,0.237034,0.00758328
1910,0.354171,0.660423,0.297725,0.01062
1911,0.883234,0.885657,0.0299602,0.00502507
1912,0.979665,0.887178,0.0433753,0.00920473
1913,0.83899,0.303626,0.407496,0.340389
1914,0.34891,0.665859,0.258341,0.0106006
1915,0.919195,0.347487,0.760033,0.182755
1916,0.653208,0.944795,0.414705,0.00319995
1917,0.860298,0.303626,0.684498,0.248929
1918,0.796374,0.772398,0.258341,0.0101632
1919,0.919195,0.744345,0.695932,0.0328804
1920,0.94613,0.749602,0.651058,0.0326191
1921,0.316948,0.676512,0.22638,0.00943234
1922,0.860298,0.772398,0.705806,0.018339
1923,0.700489,0.69782,0.716459,0.0189154
1924,0.870952,0.846975,0.60992,0.0132911
1925,0.359564,0.484742,0.141148,0.0290729
1926,0.828336,0.356895,0.567305,0.278458
1927,0.769732,0.091882,0.608367,0.185666
1928,0.751074,0.209317,0.943461,0.244812
1929,0.476757,0.474088,0.215726,0.0190117
1930,0.455449,0.410165,0.237034,0.0281147
1931,0.831975,0.187843,0.915191,0.176101
1932,0.919195,0.681559,0.675792,0.0430425
1933,0.908541,0.829099,0.467905,0.015011
1934,0.796374,0.495396,0.85496,0.130788
1935,0.94613,0.480167,0.678618,0.151034
1936,0.78572,0.484742,0.801691,0.148548
1937,0.973065,0.660611,0.860503,0.0733907
1938,0.919195,0.597226,0.592508,0.0642722
1939,0.973065,0.809422,0.275528,0.0278392
1940,0.870952,0.527358,0.695152,0.105915
1941,0.828336,0.825667,0.162456,0.00772253
1942,0.978981,0.512804,0.550941,0.136531
1943,0.919195,0.669678,0.824171,0.0451083
1944,0.83899,0.793705,0.66319,0.0112701
1945,0.34891,0.45278,0.151802,0.040915
1946,0.944099,0.421513,0.0534966,0.145766
1947,0.0529029,0.767215,0.591283,0.0293999
1948,0.935476,0.230941,0.144583,0.0635621
1949,0.0587787,0.70924,0.610953,0.0402587
1950,0.323509,0.817865,0.438166,0.00640581
1951,0.327907,0.091882,0.399017,0.505969
1952,0.132022,0.645666,0.536686,0.0405128
1953,0.551334,0.31428,0.268995,0.117868
1954,0.251863,0.258089,0.0299602,0.300675
1955,0.338256,0.165125,0.354227,0.598648
1956,0.406482,0.0851769,0.914495,0.798077
1957,0.345606,0.0306273,0.708908,0.266754
1958,0.298759,0.0612547,0.647638,0.28886
1959,0.658488,0.091882,0.658249,0.684074
1960,0.344476,0.0306273,0.658958,0.289637
1961,0.756777,0.091882,0.518857,0.209145
1962,0.94613,0.133241,0.585659,0.0269991
1963,0.750038,0.091882,0.851022,0.187839
1964,0.833056,0.091882,0.846498,0.0597977
1965,0.950163,0.076163,0.865478,0.0212234
1966,0.0312945,0.638031,0.589667,0.081497
1967,0.949528,0.0546836,0.294253,0.0201054
1968,0.860298,0.175779,0.151802,0.104512
1969,0.54068,0.197087,0.428804,0.373201
1970,0.450128,0.0306273,0.264849,1.8669
1971,0.654516,0.091882,0.289819,0.661851
1972,0.784125,0.091882,0.406709,0.17621
1973,0.828336,0.143817,0.162456,0.120204
1974,0.0312945,0.915266,0.34378,0.0168162
1975,0.740446,0.0843719,0.920857,0.184159
1976,0.949515,0.350551,0.948319,0.126772
1977,0.0938836,0.77583,0.414635,0.0246852
1978,0.973065,0.0789454,0.780217,0.0179604
1979,0.0938836,0.818445,0.435943,0.019345
1980,0.062589,0.838002,0.347108,0.0221191
1981,0.0533633,0.135217,0.927906,0.0160733
1982,0.0312945,0.121569,0.772684,0.0147259
1983,0.0938836,0.796751,0.343708,0.0215123
1984,0.373289,0.0545495,0.942764,0.509489
1985,0.178448,0.26101,0.705806,0.251406
1986,0.327544,0.124754,0.97173,0.371053
1987,0.798752,0.281786,0.0898805,0.238046
1988,0.979036,0.0690767,0.0203347,0.0103883
1989,0.74461,0.091882,0.237935,0.241093
1990,0.062589,0.859697,0.418035,0.0190129
1991,0.765918,0.091882,0.259243,0.176993
1992,0.796374,0.26101,0.428804,0.411047
1993,0.062589,0.789529,0.382808,0.0275703
1994,0.0312945,0.830781,0.386208,0.0258402
1995,0.636566,0.548666,0.41815,0.0320055
1996,0.327602,0.729782,0.85496,0.00876282
1997,0.521497,0.972398,0.745889,0.00311507
1998,0.750038,0.917193,0.829714,0.00382819
1999,0.973065,0.576332,0.791781,0.0940013
2000,0.68559,0.944795,0.789617,0.00305382
2001,0.52203,0.619519,0.97173,0.00845102
2002,0.38786,0.972398,0.615479,0.00275745
2003,0.519373,0.836321,0.833652,0.00452822
2004,0.274333,0.868283,0.354227,0.00467916
2005,0.0938836,0.831716,0.746035,0.0181411
2006,0.276863,0.972398,0.808754,0.00242404
2007,0.29516,0.944795,0.403797,0.00322039
