cell_id,x,y,z,phi0
523,0.490054,0.972398,0.357654,0.0241328
524,0.178448,0.431473,0.876268,0.0653398
525,0.359564,0.676512,0.141148,0.0530046
526,0.146486,0.250356,0.588613,0.123067
527,0.259215,0.944795,0.357461,0.0260082
528,0.487411,0.143817,0.439458,0.900368
529,0.870952,0.825667,0.695152,0.0297176
530,0.743105,0.271664,0.354227,0.160527
531,0.062589,0.728113,0.828885,0.0256394
532,0.152797,0.690129,0.573487,0.0455645
533,0.83899,0.75109,0.130495,0.0281258
534,0.0860402,0.600824,0.927181,0.0302265
535,0.870952,0.250356,0.737767,0.0935883
536,0.919195,0.684645,0.176386,0.0319117
537,0.062589,0.821704,0.833766,0.0211894
538,0.583296,0.793705,0.279649,0.0494131
539,0.387433,0.796557,0.459474,0.0469909
540,0.94613,0.719186,0.175426,0.030255
541,0.668527,0.623243,0.85496,0.0587971
542,0.873397,0.716266,0.915191,0.0358034
543,0.657492,0.0306273,0.880506,0.189352
544,0.776021,0.210728,0.97173,0.102722
545,0.94613,0.684368,0.128117,0.029615
546,0.664836,0.091882,0.827657,0.290339
547,0.732451,0.346241,0.791037,0.136315
548,0.455449,0.793705,0.620574,0.0426706
549,0.700489,0.186433,0.482074,0.26482
550,0.860298,0.729782,0.17311,0.0360031
551,0.654342,0.972398,0.711365,0.0278532
552,0.284987,0.580627,0.85496,0.0565861
553,0.178935,0.624155,0.943461,0.0389409
554,0.062589,0.17766,0.875367,0.0412534
555,0.880729,0.781284,0.97173,0.0298653
556,0.870952,0.69782,0.588613,0.0461448
557,0.973065,0.797,0.712497,0.0292263
558,0.494497,0.453033,0.0599203,0.12029
559,0.908541,0.412415,0.234255,0.0623155
560,0.412834,0.623243,0.279649,0.0894737
561,0.15714,0.836321,0.215726,0.0283405
562,0.625912,0.388857,0.258341,0.193029
563,0.314843,0.944795,0.673235,0.0298383
564,0.657873,0.676512,0.652536,0.0796221
565,0.615258,0.143817,0.844306,0.549633
566,0.554656,0.931521,0.0299602,0.0240899
567,0.519373,0.55932,0.130495,0.0777198
568,0.40218,0.804359,0.162456,0.0464372
569,0.796374,0.836321,0.322265,0.0336808
570,0.323838,0.972398,0.836772,0.0234752
571,0.579589,0.680916,0.658171,0.0782167
572,0.135832,0.239702,0.684498,0.10367
573,0.32791,0.401018,0.915191,0.116232
574,0.261267,0.127792,0.943461,0.102496
575,0.0467176,0.0231172,0.759144,0.0249615
576,0.221063,0.218395,0.812345,0.11951
577,0.932239,0.665118,0.947439,0.0365871
578,0.466103,0.740436,0.567305,0.05247
579,0.482999,0.0612547,0.177423,1.42483
580,0.695425,0.385317,0.97173,0.12213
581,0.423487,0.399511,0.183764,0.157337
582,0.849644,0.633897,0.759075,0.0498085
583,0.625912,0.623243,0.450112,0.105094
584,0.742526,0.723038,0.915191,0.0361775
585,0.412834,0.367549,0.300957,0.195383
586,0.253025,0.165125,0.865614,0.119922
587,0.83899,0.388857,0.258341,0.0780537
588,0.925111,0.502811,0.580621,0.0493273
589,0.689835,0.708474,0.577959,0.0558935
590,0.536973,0.6383,0.786018,0.0779787
591,0.854052,0.972398,0.544774,0.0220047
592,0.295641,0.165125,0.695152,0.182498
593,0.745892,0.299661,0.97173,0.116212
